start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
261.43912063492064,262.12410929705214,50,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.43912063492064,262.1357192743764,38,59,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.4275106575964,261.59005034013603,66,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.2417510204081,261.7874199546485,62,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.2417510204081,261.43912063492064,50,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.2301410430839,261.43912063492064,38,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
260.7773519274376,260.98633151927436,66,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260.7773519274376,260.9166716553288,33,63,0,0,0,0,0,0,0,0,0,0,0,0
259.9517596371882,260.2432929705215,42,47,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259.94014965986395,261.02116145124717,69,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259.94014965986395,260.2187891156463,54,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259.5570204081633,259.71956009070294,66,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259.3712607709751,259.9285396825397,61,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.80237188208616,259.61507029478463,69,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.80237188208616,259.0113514739229,61,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.79076190476195,258.9533015873016,49,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.5933922902495,258.7443219954649,68,54,1,1,1,1,1,1,1,1,1,1,1,1,1
258.44246258503404,258.7327120181406,54,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.44246258503404,258.97652154195015,42,55,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
258.25541904761906,258.7327120181406,61,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.2438090702948,258.75593197278914,49,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.22058911564625,258.44246258503404,42,43,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
257.6749201814059,258.03482947845805,65,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257.30340090702947,257.5588204081633,56,39,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257.30340090702947,257.62848027210885,37,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1
257.106031292517,257.6749201814059,65,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256.9318816326531,257.12925124716554,37,66,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256.90866167800453,257.05959138322,49,50,1,1,1,1,1,1,1,1,1,1,1,1,1
256.72290204081634,256.9202716553288,38,48,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1
256.5719723356009,256.71129206349207,49,59,1,1,1,1,1,1,1,1,1,1,1,1
256.5487523809524,256.72290204081634,37,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256.2456090702948,256.5487523809524,37,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256.22238911564625,256.35138276643994,49,62,1,1,1,1,1,1,1,1,1,1,1,1
256.0482394557823,256.2456090702948,37,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256.0250195011338,256.22238911564625,49,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.82764988662132,256.0482394557823,37,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.81603990929705,255.9785795918367,56,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.80442993197278,257.106031292517,65,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.43291065759638,255.82764988662132,37,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.4213006802721,255.58384036281177,49,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.40969070294784,255.58384036281177,56,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.28198095238093,255.43291065759638,37,82,1,1,1,1,1,1,1,1,1,1,1,1,1
255.24715102040813,255.43291065759638,66,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.11944126984127,255.28198095238093,37,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.0730013605442,255.3516408163265,49,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254.87563174603173,255.04978140589566,40,52,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254.73631201814055,254.87563174603173,40,46,1,1,1,1,2,2,2,2,2,2,2,2
254.5041124716553,254.91046167800454,52,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254.4808925170068,254.6318222222222,40,57,2,2,2,2,2,2,2,2,1,1,1,1,1
254.34157278911565,254.4808925170068,40,79,1,1,1,1,1,1,1,1,1,1,1,2
254.29513287981857,254.65504217687072,59,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254.29513287981857,254.5041124716553,52,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
