start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
155.81316009070295,156.6142485260771,29,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.17486938775508,154.9527378684807,74,73,0,0,0,0,0,2,2,-1,-1,-1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.17486938775508,154.9295179138322,38,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
153.08353151927437,153.36217097505667,74,55,1,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
152.9313179138322,153.08353151927437,74,63,-1,0,0,0,1,2,2,1,1,1,1,1,1,1
152.79199818594105,152.9313179138322,74,70,1,1,1,2,2,2,2,1,1,2,2,-1
152.58301859410432,152.79199818594105,74,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
152.38564897959185,152.58301859410432,74,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.97929977324264,152.1418394557823,86,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.96768979591837,152.1186195011338,74,65,1,1,1,1,1,1,1,1,1,1,2,2,2
151.6193904761905,151.79354013605442,75,61,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
151.43363083900226,151.63100045351473,67,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.2943111111111,151.53812063492063,79,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.967947845805,151.1433814058957,80,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.6196485260771,150.75896825396828,86,47,1,1,1,1,1,1,1,1,1,1,1,1
150.60803854875286,150.8402380952381,74,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.2713492063492,150.41066893424036,74,59,1,1,1,1,1,1,1,1,1,1,1,1
150.08558956916102,150.22490929705216,79,71,1,1,1,1,1,1,1,0,0,0,1,2
149.94626984126987,150.08558956916102,79,80,0,1,1,1,1,1,1,1,1,1,1,1
149.9346598639456,150.19007936507938,67,49,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
149.59797052154195,149.78373015873018,80,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.59797052154195,149.8069501133787,68,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.26128117913834,149.4586507936508,86,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
